집계일자,집계시,순창IC-남원JC교통량,순창IC-남원JC평균속도,남원JC-남원IC교통량,남원JC-남원IC평균속도,남원JC-순창IC교통량,남원JC-순창IC평균속도,남원IC-남원JC교통량,남원IC-남원JC평균속도,서남원IC-남원JC교통량,서남원IC-남원JC평균속도,남원JC-북남원IC교통량,남원JC-북남원IC평균속도,남원JC-서남원IC교통량,남원JC-서남원IC평균속도,북남원IC-남원JC교통량,북남원IC-남원JC평균속도
20210125,15,457,103.39,382,105.71,512,108.9,442,110.39,727,104.63,754,99.79,793,104.82,814,104.33
20210125,16,468,104.72,423,106.41,583,110.63,443,113.06,724,104.3,704,98.81,653,106.81,705,106.93
20210125,17,420,106.81,351,106.65,555,110.98,424,110.42,709,101.36,725,95.13,618,106.38,672,106.91
20210125,18,299,103.38,261,103.21,512,106.96,415,107.03,598,97.56,619,91.18,464,103.67,491,103.16
20210125,19,240,101.79,208,101.22,292,102.96,214,103.08,464,97.54,483,91.15,357,102.57,399,103.16
20210125,20,189,101.96,168,101.7,210,102.79,189,103.09,377,95.52,427,88.81,327,102.17,367,102.73
20210125,21,162,97.54,125,99.09,181,102.36,151,103.79,311,91.82,337,84.66,245,100.27,292,100.57
20210125,22,111,97.75,105,97.07,130,101.72,137,103.94,265,92.87,280,87.35,207,102.03,245,102.51
20210125,23,88,96.29,77,97.14,99,96.02,73,98.94,173,91.36,170,86.25,163,100.68,206,99.08
20210126,0,46,90.25,44,88.84,72,89.92,65,91.54,147,88.39,130,84.11,166,100.74,143,99.99
20210126,1,44,90.69,46,87.48,43,88.08,40,90.48,131,89.25,113,84.21,147,93.35,110,95.34
20210126,2,38,89.06,35,87.28,59,86.11,58,86.28,160,89.35,125,84,130,91.45,101,93.07
20210126,3,41,85.49,33,89.24,40,84.7,34,84.84,162,91.76,144,82.74,140,92.77,125,93.98
20210126,4,73,88.31,69,88.26,67,86.86,68,88.37,186,88.02,196,79.97,160,90.45,142,91.1
20210126,5,110,90.74,79,92.61,119,85.42,108,87.22,246,89.99,259,83.72,252,89.81,265,89.53
20210126,6,179,93.36,143,93.76,187,86.86,178,89.37,262,91.95,262,85.64,288,90.34,310,90.66
20210126,7,337,98.73,234,100.3,232,92.77,207,93.3,292,95.53,322,89.11,347,96.37,351,96.22
20210126,8,410,100.99,309,100.92,334,100.84,265,100.74,377,98.8,404,94.75,371,101.45,398,99.78
20210126,9,514,99.12,404,99.76,368,100.22,314,100.22,504,98.32,506,93.11,461,99.77,493,99.73
20210126,10,204,97.76,164,99.5,131,100.4,154,99.91,213,95.54,270,90.79,175,101.8,210,100.52
20210126,11,546,99.57,456,99.6,476,100.81,426,101.06,689,95.89,775,89.44,675,97.54,705,98.68
20210126,12,466,99.54,385,99.17,476,100.06,436,102.2,699,96.62,748,90.34,631,97.82,663,97.2
20210126,13,478,100.38,415,99.17,524,100.62,432,101.45,681,101.25,681,92.21,748,98.33,796,97.38
20210126,14,497,102.44,444,104.54,514,103.89,417,105.52,640,103.27,628,96.33,752,100.09,792,101.17
20210126,15,457,105.99,420,108.6,542,106.19,460,107.32,663,103.12,663,96.6,674,102.98,684,104.23
20210126,16,419,106.88,401,108.69,500,107.23,388,106.97,738,101.91,711,94.08,690,104.12,705,104.93
20210126,17,387,104.86,331,106.78,490,108.83,410,108.5,582,101.57,594,93.69,595,104.58,627,104.55
20210126,18,260,102.02,242,101.99,419,104.42,273,104,533,98.78,490,91.38,454,102.43,491,102.27
20210126,19,208,99.72,194,100.54,230,102,192,102.59,409,97.27,414,89.54,368,101.22,380,102.52
20210126,20,162,100.38,156,101.77,195,103.08,159,105.78,326,95.1,337,89.05,331,102.88,349,102.87
20210126,21,130,101.06,106,100.98,154,100.01,137,99.19,270,89.55,315,83.18,265,103.56,268,105.37
20210126,22,79,96.44,74,97.1,136,97.64,121,97.95,260,89.13,284,82.2,234,101.6,253,103.1
20210126,23,60,99.45,65,97.33,81,90.73,73,92.36,172,92.52,127,84.55,210,100.18,218,99.4
20210127,0,50,90.58,43,92.37,67,91.62,49,96.74,94,87.5,109,80.89,121,101.34,130,101.95
20210127,1,28,86.76,23,103.81,53,88.97,47,94.18,72,93.12,80,83.26,84,102.47,96,102.51
20210127,2,33,89.54,29,91.84,42,84.73,41,87.23,83,85.8,98,78.05,100,100.07,107,102.22
20210127,3,48,83.8,34,87.38,35,82.41,38,84.21,87,85.9,99,76.26,81,91.45,88,91.49
20210127,4,85,86.75,67,84.34,66,86.33,66,89.54,134,88.31,157,79.5,106,92.1,128,93.67
20210127,5,99,91.85,83,93.22,113,86.78,101,89.43,191,90.1,207,80.53,176,91.52,204,92.13
20210127,6,222,99.3,160,99.38,194,91.33,178,91.5,211,95,234,87.96,282,94.46,324,94.43
20210127,7,425,101.81,292,102.77,252,102.25,212,100.98,257,100.62,269,96.9,429,100.07,407,101.29
20210127,8,539,104.34,390,106.27,331,105.08,283,106.04,333,102.78,377,98.39,462,104.57,465,105.22
20210127,9,627,102.37,494,104.31,375,105.44,327,104.62,512,101.05,515,97.69,542,104,548,104.51
20210127,10,643,101.79,538,103.81,449,104.4,449,104.09,674,97.12,733,94.98,687,102.36,714,104.03
20210127,11,595,102.53,497,104.04,511,104.55,428,106.01,754,98.53,749,93.71,741,101.72,741,102.21
20210127,12,491,100.99,407,103.45,488,105.12,412,103.82,753,100.47,773,95,717,101.03,732,103.14
20210127,13,513,103.19,405,103.27,521,104.37,465,104.38,595,102.83,611,97.69,702,101.09,726,101.3
20210127,14,551,104.5,467,105.19,525,105.75,449,105.18,769,103.2,765,100.06,774,103.09,791,103.29
20210127,15,487,104.56,410,105.89,553,106.84,416,107.69,822,102.39,777,97.65,763,104.64,788,103.57
20210127,16,487,106.01,444,108.41,660,108.22,500,109.24,821,103.81,799,96.54,591,106.44,675,106.31
20210127,17,449,107.24,380,108.06,624,111.69,498,111,761,102.21,739,94.84,577,106.24,635,106.46
20210127,18,326,102.61,292,103.28,531,106.48,378,105.68,660,99.47,641,90.75,457,104.3,512,104.2
20210127,19,233,101.2,187,101.83,297,104.55,226,104.63,506,99.48,532,92.78,352,102.15,386,103.02
20210127,20,190,100.5,182,102.33,216,106.1,187,105.02,336,97.63,388,90.67,264,102.45,296,103.37
20210127,21,150,99.12,133,98.13,207,102.14,184,102.48,325,94.45,356,87.74,224,101.67,244,101.87
20210127,22,100,98.44,94,97.69,155,99.68,151,102.03,225,93.59,251,86.24,184,101.46,209,102.32
20210127,23,76,96.37,66,97.13,94,94.96,69,100.52,123,99.32,139,92.18,149,97.57,164,98.85
20210128,0,54,93.82,44,96.49,66,90.38,61,90.36,167,92.32,140,86.61,104,96.76,155,96.87
20210128,1,48,87.19,41,87.49,64,89.22,52,92.87,131,90.82,122,83.05,82,93.43,114,95.47
20210128,2,36,87.77,30,95.21,42,92.14,47,90.09,166,87.4,131,81.2,92,90.38,119,91.63
20210128,3,45,84.96,35,88.68,52,87.48,50,87.33,165,89.04,154,82.93,75,90.21,106,91.94
20210128,4,79,86.27,68,86.91,79,86.63,69,88.23,206,88.36,200,80.06,98,91.93,164,91.06
20210128,5,112,91.76,83,91.39,129,86.56,115,88.21,228,88.66,237,81.48,229,89.26,286,89.85
20210128,6,183,96.29,115,97.34,214,92.82,196,95.48,265,93.69,264,87.15,264,94.11,339,93.6
20210128,7,373,104.74,259,104.29,240,97.73,198,98.49,332,102.88,343,97.07,389,99.86,395,99.21
20210128,8,516,104.39,361,105.57,298,103.81,246,103.89,375,105.33,415,100.45,442,103.9,448,103.32
20210128,9,556,101.48,410,102.96,351,105.04,330,104.93,538,105.28,609,100.83,495,102.77,512,102.31
20210128,10,590,101.75,512,103.4,434,104.01,390,104.29,735,99.48,770,95.1,650,102.41,683,102.24
20210128,11,566,102.02,477,103.24,414,101.97,379,103.4,751,98.59,770,93.9,713,101.22,723,100.62
20210128,12,451,98.93,392,101.12,460,100.77,379,102.18,692,98.08,722,91.84,719,98.38,748,95.94
20210128,13,513,101.51,433,102.51,556,99.95,436,99.55,723,97.29,737,90.81,653,97.98,709,95.46
20210128,14,475,99.05,413,98,523,100.01,426,99.9,687,97.03,728,91.82,681,97.77,752,94.67
20210128,15,457,97.77,392,97.8,514,98.42,434,99.86,746,92.73,795,88.34,659,98.57,689,95.5
20210128,16,424,98.13,349,98.54,448,98.5,352,99.78,696,91.94,699,89.08,582,97.84,612,96.53
20210128,17,328,94.53,300,96.03,484,98.07,383,98.2,662,91.15,712,83.88,487,95.37,527,90.93
20210128,18,279,85.05,233,92.14,375,91.78,304,94.19,527,81.34,506,80,393,90.29,444,89.83
20210128,19,224,79.11,196,87.11,222,87.7,192,92.23,438,55.55,427,74.68,280,86.56,357,85.86
20210128,20,132,69.21,127,82.96,148,73.6,131,84.81,312,77.62,379,73.25,273,84.93,325,82.11
20210128,21,112,69.64,93,80.78,118,80,113,86.64,257,79.87,273,72.35,200,85.47,250,80.06
20210128,22,69,71.78,68,77.64,103,73.37,103,85.79,202,77.12,188,71.22,172,80.93,213,75.75
20210128,23,49,73.08,51,75.1,74,78.82,60,82.39,149,80.56,126,76.57,101,82.74,149,83.11
20210129,0,34,70.59,26,85.52,48,74.12,52,82.46,122,80.92,115,72.89,92,86.36,104,86.4
20210129,1,36,73.47,39,80.22,53,76.95,43,84.68,93,84.35,69,74.87,79,86.54,93,86.13
20210129,2,30,70.28,31,81.21,44,73.95,41,83.5,134,82.68,97,72.2,56,87.31,67,87.85
20210129,3,36,77.01,26,78.3,32,75.34,34,78.41,119,82.27,99,75.02,74,85.31,78,86.6
20210129,4,46,74.92,36,84.19,50,73.95,51,82.39,153,86.26,140,77.93,69,88.68,89,87.97
20210129,5,63,76.25,48,79.41,68,77.79,66,83.61,193,83.88,172,75.33,167,86.11,193,86.77
20210129,6,121,80.16,95,85.66,115,80.75,120,86.26,211,86.49,210,82.43,212,86.32,242,87.61
20210129,7,243,92.73,166,95.51,158,89.42,150,92.56,273,92.18,304,87.8,280,95.22,283,93.8
20210129,8,327,94.5,252,98.92,247,95.89,218,98.43,281,98.54,309,94.41,385,100.42,389,100.86
20210129,9,376,95.46,290,97.38,275,100.12,225,100.83,424,98.34,456,94.68,410,100.31,439,100.56
20210129,10,496,99.22,398,101.5,317,102.06,319,102.01,619,97.89,681,93.67,522,100.64,539,101.52
20210129,11,496,100.62,438,103.21,404,104.03,348,103.44,763,98.95,753,94.14,656,100.88,690,100.06
20210129,12,444,102.48,370,103,454,101.99,398,102.26,745,100.48,769,96.31,713,99.93,726,100.53
20210129,13,463,103.72,420,106.49,475,103.36,415,105.07,683,104.3,678,101.74,745,101.31,759,101.4
20210129,14,473,104.01,415,106.01,459,104.33,372,104.81,721,103.4,710,102.02,815,103.52,828,102.88
20210129,15,491,104.49,453,107.06,508,105.97,464,107.25,772,103.68,784,100.07,793,104.12,799,103.89
20210129,16,497,107.36,442,109.65,623,108.52,527,110.09,778,102.66,802,100.2,824,106.63,851,106.21
20210129,17,462,107.45,440,110.09,645,108.39,557,109.44,876,102.99,825,99.32,788,107.05,838,106.15
20210129,18,430,107.93,405,109.88,680,106.47,528,108.34,912,103.07,884,99.41,720,106.64,738,107
20210129,19,320,105.03,316,107.4,456,107.45,373,108.61,631,102.77,662,94.83,574,108.41,612,108.37
20210129,20,221,105.56,197,106.76,272,109.22,250,109.68,374,100,398,94.71,515,107.48,542,109.15
20210129,21,198,102.19,200,104,215,104.98,179,104.59,285,96.77,301,91.36,396,106.58,430,106.39
20210129,22,111,99.71,110,100.04,146,104.47,140,105.58,217,94.1,223,87.07,327,104.9,357,107.48
20210129,23,67,100.06,48,100.56,93,101.76,72,99.88,170,95.63,140,91.27,254,106.58,280,107.36
20210130,0,48,96.7,46,94.82,60,95.67,48,96.44,143,92.85,130,85.14,214,103.98,215,104.48
20210130,1,37,88.77,28,96.1,55,90.5,53,90.81,98,95.95,70,90.48,211,101,204,100.77
20210130,2,31,91.78,27,86.29,40,88.72,33,89.9,136,86.04,79,79.17,190,99.92,177,99.85
20210130,3,41,85.89,34,91.85,42,85.1,44,88.06,90,90.61,72,83.15,165,92.07,136,93.41
20210130,4,51,88.13,55,85.32,58,86.92,58,89.09,147,90.33,132,84.17,171,93.59,155,92.61
20210130,5,81,94.58,71,95.27,95,87.99,90,89.56,208,92.26,179,84.96,200,90.75,219,90.86
20210130,6,176,97.8,134,100.47,139,90.68,141,92.27,208,97.75,220,93.04,254,95.39,270,96.6
20210130,7,301,105.13,241,108.24,198,96.22,168,97.32,254,103.99,252,99.41,359,98.96,382,98.41
20210130,8,400,104.22,353,107.42,233,103.69,207,104.95,348,105.67,346,102.98,434,103.83,495,104.03
20210130,9,483,104.97,414,109.91,370,106.39,315,105.77,510,104.45,509,100.36,609,106.05,670,107.49
20210130,10,637,104.63,567,107.41,459,107.47,422,105.54,727,104.29,782,100.21,818,105.39,881,106.97
20210130,11,645,106.41,533,109.16,561,110.06,488,110.02,770,105.72,831,101.81,1025,106.36,1000,108.05
20210130,12,583,107.37,448,110.57,524,110.17,482,109.45,693,107.2,714,103.83,995,108.28,962,108.45
20210130,13,567,107.45,446,111.12,551,110.49,481,108.69,717,109.72,705,107.45,929,107.42,956,105.91
20210130,14,661,108.67,558,111.81,623,111.27,512,109.71,785,109.52,816,106.61,819,107.67,862,107.4
20210130,15,658,110.84,590,113.19,628,109.32,533,108.9,794,107.94,824,106.12,943,109.01,990,106.54
20210130,16,551,109.68,471,113.07,630,111.17,489,111.47,889,109.16,888,107.15,774,110.18,817,108.49
20210130,17,487,109.63,420,112.33,630,112.1,508,111.81,796,110.15,788,105.9,707,112.71,736,112.95
20210130,18,388,107.92,347,111.92,515,110.54,413,110.21,605,108,614,104.3,537,109.85,586,110.13
20210130,19,266,106.87,238,106.88,325,108.51,254,107.73,437,107.2,473,102.31,411,109.73,452,109.24
20210130,20,170,102.39,143,100.75,248,107.03,184,107.88,315,104.95,326,100.79,312,109.93,334,107.49
20210130,21,162,104.16,135,105.3,177,105.31,149,107.09,271,107.99,294,101.61,274,107.38,300,107.35
20210130,22,104,100.13,93,103.04,143,106.27,137,106.58,217,104.02,209,99.27,218,104.39,231,103.47
20210130,23,61,100.85,55,99.7,106,104.3,86,108.3,142,104.46,106,99.85,191,107.19,173,107.07
20210131,0,40,95.06,32,97.78,41,104.12,42,104.29,125,100.8,85,93.72,181,105.82,146,104.37
20210131,1,34,91.66,26,91.81,37,90.53,38,93.55,111,103.05,79,96.34,183,106.78,146,108.86
20210131,2,23,86.89,23,89.13,23,92.09,16,92.56,97,92.92,62,89.46,153,107.32,134,107.15
20210131,3,34,91.59,28,98.24,31,86.07,24,85.51,109,94.47,68,84.62,126,101.42,86,97.47
20210131,4,23,89.56,19,93.22,42,81.47,37,90.16,87,91.93,54,88.53,102,99.81,69,97.43
20210131,5,52,95.8,50,102.52,30,86.31,31,94.51,134,85.89,92,88.2,163,90.51,139,96.41
20210131,6,95,96.21,91,101.58,73,90.64,64,94.34,181,89.08,127,92.53,173,93.76,173,94.44
20210131,7,179,101.58,171,109.23,134,100.18,124,104.19,228,95.69,205,100.7,221,97.84,219,101.6
20210131,8,216,103.53,198,108.45,152,106.18,132,106.51,300,103.29,292,103.16,241,102.3,288,104.29
20210131,9,347,105.85,291,110.07,219,106.88,214,106.74,508,104.66,511,105.68,353,105.69,401,107.39
20210131,10,492,108.44,384,111.88,299,110.22,295,109.62,640,109.79,709,107.09,519,109.44,534,110.01
20210131,11,548,107.77,414,112.37,444,113.12,399,114.29,839,109.99,881,106.76,703,108.74,690,109.82
20210131,12,566,109.91,437,113.71,459,114.54,442,112.48,805,110.78,847,108.28,696,108.1,657,107.88
20210131,13,554,109.24,433,113.19,536,113.72,472,112.64,954,112.12,974,110.81,662,109.72,673,109.21
20210131,14,589,110.76,507,115,607,113.23,546,112.11,1196,111.83,1167,109.27,734,109.41,736,109.25
20210131,15,636,110.46,567,114.45,763,112.59,595,112.92,1242,110.53,1224,108.71,735,109.35,778,109.04
20210131,16,577,111.09,546,115.74,734,112.63,625,113.14,1203,111.56,1190,108.3,692,110.56,785,110.69
20210131,17,503,110.79,479,113.75,756,114.37,628,114.51,980,110.18,988,106.72,716,112.01,745,112.67
20210131,18,412,107.87,368,109.51,592,111.1,495,111.36,758,107.9,745,105.39,574,108.78,617,109.05
20210131,19,360,107.33,328,110.98,392,109.75,326,108.42,672,107.56,699,103.14,445,108.34,475,107.13
20210131,20,301,105.52,279,108.49,293,110.21,263,109.34,514,107.35,554,102.74,416,107.65,434,109.4
20210131,21,241,106.53,208,108.13,242,109.84,226,111.08,368,105.39,411,99.87,398,109.79,395,110.82
20210131,22,152,97.3,133,100.3,187,103.41,166,105.4,294,98.15,334,90.71,250,104.23,283,105.07
20210131,23,106,97.78,108,98.27,110,99.27,103,100.4,209,93.35,228,87.57,211,102.04,214,101
20201201,0,43,95.71,49,93.75,62,93.92,53,95.34,170,91.47,100,87.65,161,104.43,91,107.52
20201201,1,52,92.19,45,90.5,49,90.06,61,93.24,143,89.6,96,85.65,137,100.49,75,97.62
20201201,2,35,90.8,37,100.22,54,93.48,52,92.95,162,87.32,85,80.06,126,95.89,74,97.9
20201201,3,51,86.95,39,86.05,40,87.26,51,90.37,179,89.17,124,83.23,172,94.62,99,97.57
20201201,4,77,88.22,67,88.05,84,88.99,92,90.73,240,89.64,192,83.52,166,95.78,106,96.49
20201201,5,92,91.98,93,93.93,127,89.24,143,90.81,235,91.08,173,83.09,237,90.46,191,93.31
20201201,6,214,99.24,141,97.71,200,93.18,190,93.45,273,95.26,237,90.42,331,95.05,295,96.69
20201201,7,432,104.07,295,103.86,264,100.16,233,101.55,333,104.06,325,102.36,449,100.2,398,101.64
20201201,8,518,107.04,387,106.84,331,104.09,302,102.79,364,102.17,358,102.95,497,105.04,429,104.13
20201201,9,560,103.42,419,105.51,366,103.33,315,106.07,524,101.76,501,100.44,593,102.83,543,104.8
20201201,10,603,101.29,467,102.09,464,105.85,422,107.15,664,98.8,716,96.76,630,102.64,578,104.43
20201201,11,552,101.1,468,103.11,455,104.3,407,106.48,730,99.04,724,97.48,705,102.32,661,103.32
20201201,12,476,103.78,368,102.45,487,107.76,435,105.94,669,98.8,695,93.76,667,100.74,651,101.88
20201201,13,478,105.22,407,106.73,518,105.05,449,106.01,685,103.74,648,101.35,683,101.73,661,102.34
20201201,14,470,104.41,438,106.58,514,105.26,445,107.17,649,104.93,597,102.29,710,102.6,698,102.92
20201201,15,453,104.75,437,104.38,525,105.79,453,106.81,716,102.73,675,98.82,673,105.11,650,106.84
20201201,16,429,105.16,385,107.17,562,107.36,428,107.78,731,102.72,652,100.11,682,104.75,682,105.81
20201201,17,372,105.61,324,105.95,589,108.66,414,108.56,688,102.05,649,97.6,551,105.13,568,108.46
20201201,18,286,102.03,275,102.04,460,106.37,351,106.19,608,99.21,560,95.05,483,104.46,485,107.1
20201201,19,230,101.4,209,102.29,260,104.88,235,104.87,472,98.89,420,94.59,423,102.56,368,106.22
20201201,20,162,99.86,170,99.88,219,102.99,192,105.87,437,94.32,370,90.32,348,103.16,296,105.24
20201201,21,154,101.25,130,102.83,158,103.13,130,103.05,338,91.24,286,84.7,330,105.29,263,108.32
20201201,22,111,96.62,111,95.34,121,100.5,106,97.56,261,91.57,219,84.22,253,104.66,195,108.6
20201201,23,67,95.3,62,93.75,91,99.73,78,102.25,193,92.34,119,85.61,219,103.45,159,106.06
20201202,0,57,92.06,53,94.51,61,97.29,45,94.85,155,93.02,93,85.82,163,95.82,90,98.8
20201202,1,43,93.4,39,92.63,44,91.85,38,94.06,135,90.51,79,87.56,153,97.52,99,100.1
20201202,2,45,92.77,38,92.68,58,90.88,60,91.72,137,89.01,73,83.18,160,94.65,86,93.66
20201202,3,40,83.18,38,84.37,46,89.84,53,93.6,147,86.94,99,77.65,154,95.01,87,101.12
20201202,4,74,87.26,67,86.94,74,84.86,76,86.63,197,89.32,136,81.23,180,93.07,119,93.27
20201202,5,110,91.68,90,92.41,141,89.35,139,91.47,274,91.04,207,84.49,263,89.41,213,90.96
20201202,6,249,97.35,163,96.98,207,93.81,169,96.04,262,94.38,234,91.18,321,92.61,290,91.75
20201202,7,399,103.51,262,102.67,260,99.88,216,103.62,292,101.28,270,100.54,431,101.62,376,103.08
20201202,8,545,105.16,401,106.45,324,103.22,276,105.3,393,103.48,394,103.3,507,102.39,438,102.44
20201202,9,541,100.76,419,103.36,397,104.67,334,103.62,502,101.3,498,99.82,533,105.54,513,106.27
20201202,10,610,98.07,488,102.09,430,103.13,411,104.66,683,99.53,690,95.84,620,103.15,578,105.21
20201202,11,570,99.5,489,101.2,508,102.16,463,106.71,680,99.78,713,95.06,674,101.82,635,101.63
20201202,12,479,101,416,102.95,467,101.84,402,105.49,650,101.31,640,99.04,705,98.87,673,100.07
20201202,13,471,100.43,387,104.81,487,102.07,405,106.06,629,106.06,590,104.6,689,100.34,684,100.82
20201202,14,528,101.96,453,104.86,575,102.6,453,107.06,647,105.52,623,105.26,728,102.76,735,104.1
20201202,15,525,103.34,499,108.45,570,103.12,440,107.97,732,102.95,677,100.26,632,106.02,662,106.35
20201202,16,482,104.26,436,107.04,627,105.3,462,107.47,710,102.07,728,98.22,595,105.21,600,106.36
20201202,17,384,106.2,344,105.75,658,109.09,506,109.78,681,99.64,642,95.86,558,106.66,583,108.01
20201202,18,336,101.96,293,102.29,515,107.84,357,110.26,568,96.29,523,91.92,520,107.68,509,108.66
20201202,19,267,102.72,262,105.01,291,105.63,249,106.67,506,98.02,478,92.2,411,104.57,344,107.7
20201202,20,176,100.01,173,100.29,215,102.05,197,103,405,95.3,359,88.81,301,104.72,246,107.53
20201202,21,157,101.01,136,100.92,187,100.15,186,101.84,325,94.09,282,88.95,287,100.23,230,107.48
20201202,22,103,94.59,102,96.93,124,99.9,108,101.18,236,91.74,203,82.59,228,100.82,163,107.78
20201202,23,88,97.92,80,97.39,92,98.53,73,103.58,150,92.78,105,86.8,195,96.25,140,98.36
20201203,0,49,89.57,49,90.17,69,95.5,64,95.32,151,92.01,115,84.34,173,100.43,110,104.1
20201203,1,37,92.41,42,89.62,52,92.82,50,99.04,127,91.4,66,90.83,131,99.33,74,102.77
20201203,2,36,88.17,37,84.85,59,92.81,55,90.34,159,89.6,88,83.81,145,96.13,82,97.24
20201203,3,52,85.36,43,87.56,61,93.44,65,100.7,168,88.7,99,82.3,153,94.26,86,95.36
20201203,4,68,84.88,62,84.58,80,86.04,69,87.38,212,87.52,144,81.44,159,92.75,110,97.03
20201203,5,109,94.99,97,93.88,125,86.48,138,91.49,274,88.62,230,84.21,248,90.04,181,90.85
20201203,6,244,99.44,157,100.3,239,92.76,213,93.37,270,93.76,202,88.5,364,94.05,297,96.28
20201203,7,468,106.32,309,103.59,296,102.42,229,103.5,341,102.61,335,100.89,438,99.94,383,100.91
20201203,8,540,104.64,366,106.37,337,104.55,280,105.2,346,105.51,319,102.16,501,104.59,426,106.2
20201203,9,560,102.28,437,103.87,409,103.27,381,103.44,486,101.75,490,100,575,103.76,510,105.38
20201203,10,591,102.02,466,103.22,449,100.8,400,103.85,692,99.89,703,94.35,676,103.08,605,105.01
20201203,11,570,102.89,459,102.2,487,105.46,433,106.73,731,97.68,746,94.27,690,102.43,653,103.63
20201203,12,511,103.54,407,103.2,460,104.17,393,103.12,697,100.06,684,96.69,689,101.49,654,101.7
20201203,13,470,104.72,385,104.54,500,104.72,420,104.43,666,102.79,581,100.28,733,101.36,709,99.96
20201203,14,524,105.7,462,107.98,541,103.93,434,106.04,702,103.14,666,101.99,756,102.34,759,103.39
20201203,15,500,104.67,454,106.66,546,105.3,431,106.31,796,102.86,720,102.13,665,104.5,663,104.8
20201203,16,435,106.61,379,108.17,620,107.87,509,109.26,757,101.69,727,99.12,632,105.59,614,106.27
20201203,17,416,105.41,377,106.75,629,109.63,467,108.37,782,99.83,713,96.22,570,106.07,581,108.28
20201203,18,337,104.53,330,105.37,524,106.64,364,105.03,714,97.45,618,94.36,519,106.37,518,107.3
20201203,19,280,103.2,262,104.55,288,107.2,241,105.76,540,99.14,511,93.82,435,105.6,394,109.07
